Establishment_id,Name,Category,City,State,Zip,Address_line_1,Address_line_2,Owner,Type,Latitude,Longitude
13942,UMCP - ESJ KIOSK G,College/University,COLLEGE PARK,MD,20742.0,4131 CAMPUS DR,------,JOSEPH MULLINEAUX,Food Establishments,38.985823,-76.946994
13943,UMCP - ESJ KIOSK 2,College/University,COLLEGE PARK,MD,20742.0,4131 CAMPUS DR,------,JOSEPH MULLINEAUX,Food Establishments,38.985823,-76.946994
13944,UMCP - ESJ CAFE 1207,College/University,COLLEGE PARK,MD,20742.0,4131 CAMPUS DR,------,JOSEPH MULLINEAUX,Food Establishments,38.985823,-76.946994
13954,CARIBBEAN GRILL,Restaurant,LANDOVER,MD,20785.0,7756 LANDOVER RD,------,MILTON COLOUEHOUN,Food Establishments,38.92744,-76.879345
13957,SAN CARLOS BAKERY,Bakery,SUITLAND,MD,20746.0,4047 SILVER HILL RD,------,BRYON MONZON,Food Establishments,38.841249,-76.940217
13958,PANDA EXPRESS,Fast Food,MITCHELLVILLE,MD,20716.0,15437 EXCELSIOR DR,------,JENNIFER TANG,Food Establishments,38.945288,-76.73677
13959,QUICKWAY JAPANESE HIBACHI,Fast Food - Chain,DISTRICT HEIGHTS,MD,20747.0,3443 DONNELL DR,------,BI LI,Food Establishments,38.846322,-76.884909
13971,LADY J'S HIGH TEA,,BOWIE,MD,20720.0,13629 ANNAPOLIS RD,4,LORNA ANDERSON,Food Establishments,38.972111,-76.769008
13981,FLAIR CUISINE,,GREENBELT,MD,20770.0,15 CRESCENT RD,------,LUVENIA MAYO,Food Establishments,39.000333,-76.879293
13982,24 DISCOUNT MART CONVENIENCE & TOBACCO,Convenience Store,Capitol Heights,MD,20743.0,5003 Marlboro PIKE,------,MEHBOOBUL CHOWDHERY,Food Establishments,38.870862,-76.922871
13991,SMOOTHIE KING 1519,Carry-out,LAUREL,MD,20707.0,14720 BALTIMORE AVE,105,TISHA SKINNER,Food Establishments,39.092863,-76.855784
13992,HONEY BAKED HAM,Specialty Store,BOWIE,MD,20715.0,6900 LAUREL BOWIE RD,------,LOVEDAY UDUHIRI,Food Establishments,38.984623,-76.757223
13993,JENNY CRAIG WEIGHT LOSS CENTER 4420,Diet/Nutrition Site,LAUREL,MD,20707.0,358 DOMER AVE,------,MONTY SHARMA,Food Establishments,39.095466,-76.855009
13994,BURTONS GRILL & BAR,Full Service,RIVERDALE,MD,20737.0,4440 VAN BUREN ST,------,KEVIN HARRON,Food Establishments,38.969796,-76.938362
14007,DUNKIN DONUTS,Fast Food - Chain,LANHAM,MD,20706.0,8827 GREENBELT RD,------,GAURANG PATEL,Food Establishments,38.99001,-76.85454
14010,PANDA EXPRESS 2903,Fast Food,CAPITOL HEIGHTS,MD,20743.0,1620 RITCHIE STATION CT,------,ANDREW CHERNG,Food Establishments,38.868473,-76.850619
14011,STARBUCKS COFFEE 22912,Coffee Shop,CAPITOL HEIGHTS,MD,20743.0,9100 ALAKING CT,------,Kevin Johnson,Food Establishments,38.870078,-76.849299
14044,Jersey Mike's Subs,Fast Food,CAPITOL HEIGHTS,MD,20743.0,9100 ALAKING CT,110,DANIEL MALAMIS,Food Establishments,38.870078,-76.849299
14054,A TASTE OF CLASS,Catering Only,BOWIE,MD,20720.0,13629 ANNAPOLIS RD,4,BELINDA MILLER,Food Establishments,38.972111,-76.769008
14065,LAUREL MANOR HOUSE BED & BREAKFAST,B & B,LAUREL,MD,20707.0,1110 MONTGOMERY ST,------,LISA EVERETT,Food Establishments,39.108313,-76.863937
14075,VIGILANTE COFFEE,Coffee Shop,COLLEGE PARK,MD,20740.0,8200 BALTIMORE AVE,------,CHRISTOPHER VIGILANTE,Food Establishments,38.991982,-76.933426
14076,FIVE GUYS BURGERS AND FRIES,Fast Food - Chain,HYATTSVILLE,MD,20782.0,3500 EAST WEST HWY,1280,V J MURRELL,Food Establishments,38.966903,-76.958574
14088,Huddle House,Fast Food - Local,LANHAM,MD,20706.0,10595 GREENBELT RD,------,ROBERT ANSAH,Food Establishments,38.989716,-76.82236
14100,MINUTE EVENTS CATERINGS,Bakery/Catering,CAPITOL HEIGHTS,MD,20743.0,9244 EAST HAMPTON DR,203,STEVEN WILSON,Food Establishments,38.882844,-76.846331
14193,FUTURECARE CAPITAL REGION,Health Care Facility,CHEVERLY,MD,20785.0,1051 BRIGHTSEAT RD,------,DAVID PIPKIN,Food Establishments,38.905084,-76.853481
14209,Divine Unity Foods,Grocery Store,Laurel,MD,20707.0,14265 BALTIMORE AVE,A,ETHEL OPOKU,Food Establishments,39.086222,-76.861065
14214,CAPITAL HALAL MARKET,Meat/Poultry Market,HYATTSVILLE,MD,20784.0,6509 ANNAPOLIS RD,------,Brunelly Clzianoski,Food Establishments,38.939574,-76.906286
14216,DUNKIN DONUTS,Fast Food - Chain,COLLEGE PARK,MD,20740.0,4211 KNOX RD,------,USMAN CHAUDHRY,Food Establishments,38.981219,-76.943291
14258,CULINARY ARTS CENTER AT PRINCE GEORGES COMMUNITY COLLEGE,College/University,SPRINGDALE,MD,20774.0,301 LARGO RD,------,HOWARD STONE,Food Establishments,38.889927,-76.82353
14275,CHIPOTLE MEXICAN GRILL 2804,Fast Food - Chain,BRANDYWINE,MD,20613.0,16110 CADILLAC DR,------,JOHN HARTUNG,Food Establishments,38.66927,-76.87696
14295,DC CHARBROILED CHICKEN & GRILL,Fast Food - Local,COLMAR MANOR,MD,20722.0,3751 BLADENSBURG RD,------,NAYAN BEGUM,Food Establishments,38.934973,-76.950783
14316,El Ranchito,Grocery Store,GLENARDEN,MD,20706.0,9350 LANHAM SEVERN RD,------,RAFAEL OSARIO,Food Establishments,38.971491,-76.848284
14317,QUEENSWAY RESTAURANT,Restaurant,BOWIE,MD,20720.0,13635 ANNAPOLIS RD,------,ATINUKE OGUNSALU,Food Establishments,38.972123,-76.768914
14438,CORPORATE CATERERS,Catering Only,CLINTON,MD,20735.0,6577 COVENTRY WAY,------,SIGISMOND DAVIES,Food Establishments,38.783899,-76.893536
14463,THE MANNA CAFE,,LAUREL,MD,20708.0,9201 CHERRY LN,------,JOHN BROWN,Food Establishments,39.085269,-76.848253
14476,VESTA INC,Health Care Facility,FORESTVILLE,MD,20747.0,3900 FORESTVILLE RD,------,RUTH GREEN,Food Establishments,38.836433,-76.876141
14538,ALDI 52,Grocery Store- Medium,LAUREL,MD,20707.0,14100 BALTIMORE AVE,------,CHARLES YOUNGSTROM,Food Establishments,39.083134,-76.863133
14545,Houey's Shaved Ice,,Upper Marlboro,MD,20772.0,15207 MARLBORO PIKE,------,TERRENCE HOUEY,Food Establishments,38.822475,-76.742334
14553,THE HABIT BURGER GRILL,Fast Food - Chain,RIVERDALE,MD,20737.0,4502 VAN BUREN ST,------,RUSS BENDEL,Food Establishments,38.97025,-76.93645
14558,COLLEGE PARK GRILL,Restaurant,COLLEGE PARK,MD,20740.0,8321 BALTIMORE AVE,B,ADAM GREENBERG,Food Establishments,38.992805,-76.933064
14559,DANICA ORIENTAL MART,,BOWIE,MD,20715.0,7408 LAUREL BOWIE RD,------,CARINA POSADAS,Food Establishments,38.98728,-76.757807
14572,MIYA LOUNGE,Restaurant,BELTSVILLE,MD,20705.0,4715 SELLMAN RD,A,BEATRICE ATOWO,Food Establishments,39.034168,-76.909968
14583,Simple Pleasures Ice Cafe,Catering Only,RIVERDALE,MD,20737.0,4505 QUEENSBURY RD,------,TERRI RUSSELL,Food Establishments,38.963028,-76.938235
14592,Paul's Beer and Wine,Carry-out,Fairmount Heights,MD,20743.0,513 EASTERN AVE,------,Xiao Zhang,Food Establishments,38.896467,-76.913976
14621,M & M International Market,Convenience Store,CAPITOL HEIGHTS,MD,20743.0,5244 MARLBORO PIKE,------,IBRAHIM CONTEH,Food Establishments,38.866247,-76.916701
14622,JERSEY MIKE'S SUBS,Fast Food - Chain,Riverdale,MD,20737.0,6761 45th ST,------,DANIEL MALAMIS,Food Establishments,38.97035,-76.93719
14625,& PIZZA,Fast Food - Chain,HYATTSVILLE,MD,20782.0,3500 EAST WEST HWY,------,MICHAEL LASTORIA,Food Establishments,38.966903,-76.958574
14639,Hot Pot Grill,Restaurant,CAPITOL HEIGHTS,MD,20743.0,7931 CENTRAL AVE,------,NICOLA DAVIS-BOBBITT,Food Establishments,38.889055,-76.868838
14651,ELITE CREATIONS BY THRISHA,Catering Only,LAUREL,MD,20707.0,310 DOMER AVE,------,THRISHA HAMPTON,Food Establishments,39.095215,-76.854595
14671,DUNKIN DONUTS & BASKIN ROBBINS,Fast Food - Chain,BOWIE,MD,20715.0,6868 RACE TRACK RD,B,GAURANG PATEL,Food Establishments,38.983891,-76.729276
14672,LIDL US,Grocery Store- Medium,MITCHELLVILLE,MD,20720.0,13401 ANNAPOLIS RD,------,MARCO LANDOLT,Food Establishments,38.972083,-76.772828
14678,MGM - SNACKS (POKER ROOM),Casino,NATIONAL HARBOR,MD,20745.0,101 MGM NATIONAL AVE,------,MELONIE JOHNSON,Food Establishments,38.795717,-77.009906
14697,FAMILY DOLLAR 32207,Convenience Store,LAUREL,MD,20707.0,9608 FORT MEADE RD,------,LONNIE MCCAFFETY,Food Establishments,39.09533,-76.840099
14746,ACADEMY OF HEALTH SCIENCES @ PGCC,Public School,SPRINGDALE,MD,20774.0,301 LARGO RD,lanham-3rd,MARK FOSSETT,Food Establishments,38.889927,-76.82353
14750,CECI'S TIENDA LATINA,,RIVERDALE,MD,20737.0,6216 RHODE ISLAND,------,ANGEL LEON,Food Establishments,38.962743,-76.935288
14774,DOLLAR GENERAL STORE 7742,Dollar Store,UPPER MARLBORO,MD,20772.0,15301 MARLBORO PIKE,------,STEVEN DECKARD,Food Establishments,38.823332,-76.740326
14793,INTERNATIONAL CATERING & EVENTS,Catering Only,BRENTWOOD,MD,20722.0,3701 LAWRENCE ST,------,SHAVON MORRIS,Food Establishments,38.931677,-76.950478
14800,KOGI UNDERGROUND,,LAUREL,MD,20707.0,14722 BALTIMORE AVE,101,KWOK CHEUNG,Food Establishments,39.092863,-76.855784
14801,CHIPOTLE MEXICAN GRILL 3050,Fast Food - Chain,CAMP SPRINGS,MD,20748.0,3701 BRANCH AVE,------,JOHN HARTUNG,Food Establishments,38.840099,-76.947139
14803,R-N-C Catering,Catering Only,Bowie,MD,20720.0,14207 Annapolis RD,------,RHONDA CARTER,Food Establishments,38.973301,-76.760231
14898,Silvestre Chicken,Fast Food - Local,SUITLAND,MD,20746.0,4737 SILVER HILL RD,------,PABLO PRUDENCIO,Food Establishments,38.848064,-76.92522
14899,CMIT South Elementary School,Public School,UPPER MARLBORO,MD,20772.0,9601 FALLARD TER,------,MARK FOSSETT,Food Establishments,38.803666,-76.840181
14924,GOT RICE,Carry-out,CAPITOL HEIGHTS,MD,20743.0,5909 MARTIN LUTHER KING JR HWY,------,HARRY LAN,Food Establishments,38.896763,-76.906117
14927,SEOUL SPICE 3,Fast Food - Local,COLLEGE PARK,MD,20740.0,4200 GUILFORD RD,B2,ERIC SHIN,Food Establishments,38.97776,-76.93733
14947,ROCK & TOSS CRAB HOUSE,Carry-out,BOWIE,MD,20715.0,15500 ANNAPOLIS RD,115,CHUN YANG,Food Establishments,38.979552,-76.734476
14948,DOLLAR TREE 07632,Dollar Store,LAUREL,MD,20707.0,14100 BALTIMORE AVE,A,MIKE WITYNSKI,Food Establishments,39.083134,-76.863133
14949,SAM'S LIL CONVENIENCE SHOP,Convenience Store,CLINTON,MD,20735.0,9020 WOODYARD RD,------,BIMALANDU MALROY,Food Establishments,38.765947,-76.89579
14960,MARCO AND POLO CAFE AND GRILL,Restaurant,HYATTSVILLE,MD,20782.0,6504 AMERICA BLVD,105A,GAIRATJAN ROZI,Food Establishments,38.968714,-76.952124
14961,WINGSTOP 426,Fast Food,TEMPLE HILLS,MD,20748.0,3737 BRANCH AVE,------,JONATHAN K SHULKIN,Food Establishments,38.841281,-76.948056
14962,CEDARS OF LEBANON,Restaurant,GREENBELT,MD,20770.0,103 CENTERWAY RD,------,ABDUL K KMAIHA,Food Establishments,39.001126,-76.876048
14966,CAVA,Fast Food - Chain,COLLEGE PARK,MD,20740.0,7350 BALTIMORE AVE,------,BRETT SCHULMAN,Food Establishments,38.98063,-76.937981
14968,COURTYARD BY MARRIOTT BOWIE- MARKET,Hotel,BOWIE,MD,20715.0,16800 SCIENCE DR,------,ERNEST MURPHY,Food Establishments,38.962076,-76.71165
14969,TAQUERIA HABANARO,Full Service,COLLEGE PARK,MD,20740.0,8145 BALTIMORE AVE,A & B,MIRNA ALVARADO,Food Establishments,38.99136,-76.933698
14976,SKYZONE BOWIE,,BOWIE,MD,20716.0,1300 CRAIN HWY,------,PAUL FACCHINA,Food Establishments,38.906723,-76.718519
14979,WINGS OVER COLLEGE PARK,Carry-out,COLLEGE PARK,MD,20740.0,4200 HARTWICK RD,------,DAN LEYVA,Food Establishments,38.979817,-76.942367
14982,SPECTRUM LOUNGE,,BELTSVILLE,MD,20705.0,10601 BALTIMORE AVE,100,VALERY AZEH,Food Establishments,39.028729,-76.916269
14984,QUICKWAY JAPANESE HIBACHI,Full Service,CAMP SPRINGS,MD,20748.0,3707 BRANCH AVE,------,BOB LIANG,Food Establishments,38.841457,-76.948191
14993,J AND J BAKERY,Bakery,LAUREL,MD,20708.0,13600 LAUREL BOWIE RD,------,YEO JON YOUN,Food Establishments,39.076505,-76.848707
14995,JORDAN'S BISTRO,Restaurant,TEMPLE HILLS,MD,20748.0,4715 RALEIGH RD,------,DAVID JORDAN,Food Establishments,38.8242,-76.95083
14998,Wesley's Southern Cuisine Catering,Catering Only,BOWIE,MD,20720.0,13629 ANNAPOLIS RD,4,WESLEY CLARK,Food Establishments,38.972111,-76.769008
14999,BANANA BLOSSOM BISTRO,Full Service,RIVERDALE,MD,20737.0,6202 RHODE ISLAND AVE,------,ANNIE ESGUERRA,Food Establishments,38.962649,-76.935524
15000,MEZEH,Fast Food - Chain,BOWIE,MD,20716.0,15601 EMERALD WAY,------,SALEH MOHAMADI,Food Establishments,38.944007,-76.733656
15001,STARBUCKS COFFEE 26987,Coffee Shop,GLENARDEN,MD,20706.0,9350 TAJ LN,------,NORI MURAKAMI,Food Establishments,38.920683,-76.845619
15012,SILVESTRE CHICKEN,Fast Food - Local,NATIONAL HARBOR,MD,20745.0,5225 INDIAN HEAD HWY,F,MANUEL PRUDENCIO,Food Establishments,38.81848,-76.999666
15016,GOLD'S GYM RITCHIE STATION,Diet/Nutrition Site,CAPITOL HEIGHTS,MD,20743.0,1723 RITCHIE STATION CT,------,BRUCE EBEL,Food Establishments,38.866592,-76.850354
15021,FLOWERS BAKERY CAFE,Bakery/Catering,HYATTSVILLE,MD,20783.0,1401 UNIVERSITY BLVD,G7,JANG HAN,Food Establishments,38.98649,-76.983919
15024,VILLAGE ACADEMY OF MARYLAND,School,CAPITOL HEIGHTS,MD,20743.0,8601 ASHWOOD DR,------,DAWN KUM,Food Establishments,38.882162,-76.85746
15056,SMOOTHIE KING,Fast Food - Chain,GREENBELT,MD,20770.0,7529 GREENBELT RD,------,DUANE KING,Food Establishments,38.994041,-76.877481
15058,Kevin Devine dba Crave Catering CO,Catering Only,BOWIE,MD,20720.0,13629 ANNAPOLIS RD,------,KEVIN DEVINE,Food Establishments,38.972111,-76.769008
15059,MEZEH,Fast Food - Chain,HYATTSVILLE,MD,20782.0,3500 EAST WEST HWY,------,SELEH MOHAMADI,Food Establishments,38.966903,-76.958574
15061,SAFEWAY STARBUCKS 107,Coffee Shop,GREENBELT,MD,20770.0,7595 GREENBELT RD,------,JAMES DONALD,Food Establishments,38.993525,-76.878332
15063,Catering and Events by D Myotte,Catering Only,Bowie,MD,20720.0,13629 ANNAPOLIS RD,4,DERNA DICKSON,Food Establishments,38.972111,-76.769008
15067,DOMINO'S 4673,Carry-out,LAUREL,MD,20707.0,14621 BALTIMORE AVE,------,RICHARD ALLISON JR,Food Establishments,39.090204,-76.858432
15087,FOUR WAY STOP MARKET AND CARRYOUT,Convenience Store,WEST HYATTSVILLE,MD,20782.0,5910 40TH AVE,------,SONG K JUN,Food Establishments,38.95993,-76.94963
15118,HENSON VALLEY CHRISTIAN CHURCH,Church/Temple/Mosque,FORT WASHINGTON,MD,20744.0,1900 TUCKER RD,------,CHARLES LUCAS JR,Food Establishments,38.776829,-76.974761
15218,KAHVIE,Coffee Shop,HYATTSVILLE,MD,20782.0,6515 BELCREST RD,------,JOANA FILGUEIRAS,Food Establishments,38.968746,-76.953904
15223,EL PAPI STREET TACOS,Carry-out,TEMPLE HILLS,MD,20748.0,5904 ALLENTOWN WAY,------,KELLY ZAMORA,Food Establishments,38.801139,-76.90508
15226,TROPICANA GRILL,Fast Food - Local,LANDOVER,MD,20785.0,3503 MARYLAND AVE,------,CONSTANCE IKECHI,Food Establishments,38.931893,-76.899666
15233,TROPICANA STORE,Grocery Store,LANDOVER,MD,20785.0,3505 MARYLAND AVE,------,CONSTANCE IKECHI,Food Establishments,38.932102,-76.899525
15234,COLD STONE CREAMERY,Fast Food,LANHAM,MD,20706.0,2700 CAMPUS WAY NORTH,103,KEILHOSROW DASTANI,Food Establishments,38.922989,-76.847394
15259,TROPICAL SMOOTHIE CAFE,Fast Food - Chain,CLINTON,MD,20735.0,8805 WOODYARD RD,------,ISHA KATOHORA,Food Establishments,38.769575,-76.882357
15260,CHEZ LA ROSS HOSPITALITY,,UPPER MARLBORO,MD,20772.0,11425 OLD MARLBORO PIKE,------,KEITH ROSS,Food Establishments,38.814955,-76.808008
15264,CASA,After School Supper Program,HYATTSVILLE,MD,20783.0,8151 15TH AVE,------,MARITZA SOLANO,Food Establishments,38.990606,-76.981394
15274,NEVERIA LA MICHOACANA ICE CREAM,Ice Cream,BLADENSBURG,MD,20710.0,4527 KENILWORTH AVE,------,ANDRES MORALES,Food Establishments,38.944472,-76.932045
15279,HOMEWOOD SUITES LARGO/WASHINGTON D.C.,Hotel,LARGO,MD,20774.0,9103 BASIL CT,------,EVENS CHARLES,Food Establishments,38.915166,-76.847948
15282,Marco's Pizza,Restaurant,CLINTON,MD,20735.0,8809 WOODYARD RD,------,PAUL REZK,Food Establishments,38.769469,-76.882571
15283,HOMEWOOD SUITES SHOP LARGO/WASHINGTON D.C.,Hotel,SPRINGDALE,MD,20774.0,9103 BASIL CT,------,EVENS CHARLES,Food Establishments,38.915166,-76.847948
15312,SUNSET MART,Convenience Store,TEMPLE HILLS,MD,20748.0,3204 CURTIS DR,------,ALGHAILAN MOHAMED,Food Establishments,38.846842,-76.953169
15324,OUR WEST INDIAN KITCHEN,Catering Only,HYATTSVILLE,MD,20781.0,5724 LAFAYETTE PL,------,JUNE POLLYDORE,Food Establishments,38.956974,-76.93551
15325,SAIGON STREET,Full Service,NATIONAL HARBOR,MD,20745.0,101 MGM NATIONAL AVE,5,TRANG DUONG,Food Establishments,38.795717,-77.009906
15375,YUM COUTURE ENTERPRISE,Catering Only,BOWIE,MD,20720.0,13629 ANNAPOLIS RD,------,JAMEEKA GADSON,Food Establishments,38.972111,-76.769008
15383,ROYAL FARMS 244,Gas Station Store,LAUREL,MD,20707.0,6901 VAN DUSEN RD,------,JOHN KEMP,Food Establishments,39.08225,-76.887491
15393,RISE UP NUTRITION,,LAUREL,MD,20707.0,344 MAIN ST,------,BIANCA VAZQUEZ,Food Establishments,39.104716,-76.845168
15395,UMCP - BREAKPOINT CAFE (IRIBE BUILDING),College/University,College Park,MD,20742.0,8125 Paint Branch DR,------,JOSEPH MULLINEAUX,Food Establishments,38.991042,-76.937276
15416,OFICINA DULCE AMANECER NUTRICION,,RIVERDALE,MD,20737.0,5620 KENILWORTH AVE,B,SIXTO RAMIREZ,Food Establishments,38.958225,-76.920667
15459,Haute Eatz,Catering Only,GREENBELT,MD,20770.0,15 CRESCENT RD,------,CANDACE RICHARDSON,Food Establishments,39.000333,-76.879293
15487,LIDL,Grocery Store- Medium,COLLEGE PARK,MD,20740.0,8601 BALTIMORE AVE,------,MARCO LANDOLT,Food Establishments,38.995973,-76.931822
15488,DASH IN 1464,Gas Station Store,CLINTON,MD,20735.0,7505 OLD BRANCH AVE,------,JULIAN WILLS III,Food Establishments,38.786453,-76.897784
15489,KRISPY KRUNCHY CHICKEN,Fast Food - Chain,CAPITOL HEIGHTS,MD,20743.0,5911 OLD CENTRAL AVE,------,PARESH GAJJAR,Food Establishments,38.88549,-76.917828
15515,TOP GOLF NATIONAL HARBOR,Full Service,NATIONAL HARBOR,MD,20745.0,6400 CLIPPER WAY,------,WILLIAM DAVENPORT,Food Establishments,38.80082,-76.99443
15560,FIREHOUSE SUBS OF CLINTON,Fast Food - Chain,CLINTON,MD,20735.0,8801 WOODYARD RD,------,DARRIN ATLAS,Food Establishments,38.769487,-76.882534
15590,STARBUCKS COFFEE 53900,Coffee Shop,BRANDYWINE,MD,20613.0,15810 ROBERT CRAIN HWY,B,NORI MURAKAMI,Food Establishments,38.676281,-76.875618
15595,WHIP CLEAN,,BOWIE,MD,20716.0,1956 CRAIN HWY,------,BRETT SCHAECHTER,Food Establishments,38.916333,-76.717609
15596,JIMMY D'S BBQ,Catering Only,ACCOKEEK,MD,20607.0,15805 LIVINGSTON RD,------,TUNARA CROWDER,Food Establishments,38.670478,-77.01245
15602,TEMPOO RESTAURANT,Restaurant,LANHAM,MD,20706.0,9424 ANNAPOLIS RD,B,TAJUDEEN ABUBAKAR,Food Establishments,38.965204,-76.843845
15612,LA TAO,Restaurant,COLLEGE PARK,MD,20740.0,8700 BALTIMORE AVE,------,QIANG HUANG,Food Establishments,38.997365,-76.931623
15636,MI PUEBLITO BAKERY,Bakery,CHEVERLY,MD,20785.0,6427 LANDOVER RD,------,JUAN BARRIOS,Food Establishments,38.931748,-76.903033
15650,Tribute at Melford,Health Care Facility,BOWIE,MD,20715.0,17300 MELFORD BLVD,------,JERAMY RAGSDALE,Food Establishments,38.958397,-76.704362
15689,MAIN STREET COFFEE AND TREATS,Coffee Shop,UPPER MARLBORO,MD,20772.0,14708 MAIN ST,------,THADGUS HOPKINS,Food Establishments,38.816434,-76.75147
15701,PRINCE GEORGES COUNTY COURT HOUSE CAFETERIA,Cafeteria,UPPER MARLBORO,MD,20772.0,14735 MAIN ST,------,ALI AZIMA,Food Establishments,38.816495,-76.751282
15723,NUTRITION 301,Diet/Nutrition Site,HYATTSVILLE,MD,20782.0,5406 QUEENS CHAPEL RD,------,SHERIFT TAIWO,Food Establishments,38.956028,-76.962051
15759,CARIBE EXPRESS,Restaurant,LAUREL,MD,20707.0,338 MAIN ST,------,RANDOLPH WILLIAMS,Food Establishments,39.104816,-76.845427
15885,Class 520,Ice Cream,COLLEGE PARK,MD,20740.0,3711 CAMPUS DR,B,QING MEI CHEN,Food Establishments,38.984745,-76.949424
15888,Popeyes Louisana Kitchen,Fast Food,BELTSVILLE,MD,20705.0,10474 BALTIMORE AVE,------,JON FRIEDLANDER,Food Establishments,39.027477,-76.918084
15896,CAVA,Fast Food,Lanham,MD,20706.0,2107 CAMPUS WAY,------,BRETT SCHULMAN,Food Establishments,38.92321,-76.84839
15899,LIL COFFEE CABIN,Coffee Shop,HYATTSVILLE,MD,20782.0,6504 AMERICA BLVD,201,SURESH SELVARAJAH,Food Establishments,38.968714,-76.952124
15904,PIZZA BOLIS,Fast Food - Chain,Lanham,MD,20706.0,10631 GREENBELT RD,------,BILAL QAMAR,Food Establishments,38.989606,-76.821788
15908,FAST FUEL,Gas Station Store,LANHAM,MD,20706.0,7600 ANNAPOLIS ROAD,------,ATHER CHAUDHRY,Food Establishments,38.952559,-76.882295
15910,FAMILY DOLLAR 32454,Dollar Store,HYATTSVILLE,MD,20782.0,5601 SARGENT RD,------,LONNIE McCAFFETY,Food Establishments,38.959137,-76.986657
15915,SILVER DINER,,LANHAM,MD,20706.0,9151 RUBY LOCKHART BLVD,------,ROBERT GIAIMO,Food Establishments,38.923908,-76.847676
15923,The Foundation Learning Center,,LANDOVER,MD,20785.0,855 BRIGHTSEAT RD,855,GINA JAMES,Food Establishments,38.901938,-76.85328
15959,ESPERANZA GROCERY,Grocery Store,BELTSVILLE,MD,20705.0,10820 RHODE ISLAND AVE,D,KENNY GUZMAN-VARGAS,Food Establishments,39.034213,-76.913118
15965,DENCO FOODS INC,Grocery Store,HYATTSVILLE,MD,20785.0,8413 ARDWICK ARDMORE RD,------,DENNIS NWOKE,Food Establishments,38.941198,-76.864689
15973,YUFKA BAKERY,,CAPITOL HEIGHTS,MD,20743.0,8833 ASHWOOD DR,------,DEJAN ZIVANOVIC,Food Establishments,38.884688,-76.853562
15974,Dunkin Donuts,Fast Food - Chain,COLLEGE PARK,MD,20740.0,4500 COLLEGE AVE,------,USMAN CHAUDHEY,Food Establishments,38.981949,-76.937037
15980,Starbucks Coffee,Coffee Shop,LAUREL,MD,20707.0,14060 BALTIMORE AVE,------,NORI MURAKAMI,Food Establishments,39.082818,-76.863348
15982,301 NUTRITION SPOT,Diet/Nutrition Site,UPPER MARLBORO,MD,20772.0,9542 CRAIN HWY,------,CRYSTAL CAREY,Food Establishments,38.759512,-76.808356
15984,Comfort Inn Upper Marlboro,,Upper Marlboro,MD,20774.0,9421 Largo Drive West,------,JIGAR MEHTA,Food Establishments,38.895363,-76.842061
15985,DOMINO'S PIZZA 4661,Fast Food - Chain,BOWIE,MD,20716.0,3544 NW ROBERT CRAIN HWY,------,MARY LYNNE CARRAWAY,Food Establishments,38.936711,-76.717986
15986,ROYAL FARMS 241,,LANDOVER,MD,20785.0,6120 ANNAPOLIS,------,,Food Establishments,38.93926,-76.91003
15992,ISLAND FIN POKE,Fast Food - Chain,BOWIE,MD,20715.0,15485 ANNAPOLIS RD,205,LATASHA PENNANT,Food Establishments,38.979375,-76.734809
15995,EL RANCHO GROCERY,Convenience Store,NEW CAROLLTON,MD,20784.0,7430 ANNAPOLIS,------,RAFAEL OSORIO,Food Establishments,38.948723,-76.887548
16007,LIDL,Grocery Store- Medium,LANHAM,MD,20706.0,7500 MISSION DR,------,MARCO LANDOLT & ARNAUD MEHEUST,Food Establishments,38.992615,-76.822742
16018,Tropical Smoothie Cafe MD 058,,FORT WASHINGTON,MD,20744.0,980 EAST SWAN CREEK RD,------,MEENAL SINGH,Food Establishments,38.725284,-76.99139
16019,SOUL BOAT SEAFOOD MARKET,Restaurant,LAUREL,MD,20707.0,13929 BALTIMORE AVE,------,GUANYU CAI,Food Establishments,39.082769,-76.86338
16053,STARBUCKS,,HYATTSVILLE,MD,20784.0,6300 ANNAPOLIS RD,1,DENISE JAMESON,Food Establishments,38.939317,-76.907558
16056,LA ESTANCIA RESTAURANT INC,Restaurant,HYATTSVILLE,MD,20784.0,6705 ANNAPOLIS RD,------,ENRIQUE CASTRO,Food Establishments,38.942729,-76.902421
16069,EL POLLO DORADO,Fast Food - Local,BELTSVILLE,MD,20705.0,4944 HARFORD AVE,------,LUIS DIAZ,Food Establishments,39.035838,-76.906856
16073,Anarkali Bazar,Grocery Store,GREENBELT,MD,20770.0,6106 GREENBELT RD,------,YASIR RANA,Food Establishments,38.997396,-76.908332
